0,0.257219,10.162.56.102,47.100.45.27,97,482329,[ACK],514,
1386,0.258511,47.100.45.27,10.162.56.102,482329,97,[ACK],229,
1386,0.258512,47.100.45.27,10.162.56.102,483715,97,[ACK],229,
0,0.258541,10.162.56.102,47.100.45.27,97,485101,[ACK],514,
1386,0.258662,47.100.45.27,10.162.56.102,485101,97,[ACK],229,
1386,0.2587,47.100.45.27,10.162.56.102,486487,97,[ACK],229,
0,0.258707,10.162.56.102,47.100.45.27,97,487873,[ACK],514,
1386,0.259148,47.100.45.27,10.162.56.102,487873,97,[ACK],229,
1386,0.259264,47.100.45.27,10.162.56.102,489259,97,[ACK],229,
0,0.259278,10.162.56.102,47.100.45.27,97,490645,[ACK],514,
1386,0.25939,47.100.45.27,10.162.56.102,490645,97,[ACK],229,
1386,0.259763,47.100.45.27,10.162.56.102,492031,97,[ACK],229,
0,0.259783,10.162.56.102,47.100.45.27,97,493417,[ACK],514,
1386,0.259901,47.100.45.27,10.162.56.102,493417,97,[ACK],229,
1386,0.259925,47.100.45.27,10.162.56.102,494803,97,[ACK],229,
0,0.259931,10.162.56.102,47.100.45.27,97,496189,[ACK],514,
1386,0.264654,47.100.45.27,10.162.56.102,496189,97,[ACK],229,
1386,0.265037,47.100.45.27,10.162.56.102,497575,97,[ACK],229,
0,0.265064,10.162.56.102,47.100.45.27,97,498961,[ACK],514,
1386,0.265429,47.100.45.27,10.162.56.102,498961,97,[ACK],229,
1386,0.266965,47.100.45.27,10.162.56.102,500347,97,[ACK],229,
0,0.266993,10.162.56.102,47.100.45.27,97,501733,[ACK],514,
1386,0.270017,47.100.45.27,10.162.56.102,501733,97,[ACK],229,
1386,0.270417,47.100.45.27,10.162.56.102,503119,97,[ACK],229,
0,0.270446,10.162.56.102,47.100.45.27,97,504505,[ACK],514,
1386,0.27059,47.100.45.27,10.162.56.102,504505,97,[ACK],229,
1386,0.270611,47.100.45.27,10.162.56.102,505891,97,[ACK],229,
0,0.270617,10.162.56.102,47.100.45.27,97,507277,[ACK],514,
1386,0.270957,47.100.45.27,10.162.56.102,507277,97,[ACK],229,
1386,0.272238,47.100.45.27,10.162.56.102,508663,97,[ACK],229,
0,0.272279,10.162.56.102,47.100.45.27,97,510049,[ACK],514,
1386,0.272414,47.100.45.27,10.162.56.102,510049,97,[ACK],229,
1386,0.272539,47.100.45.27,10.162.56.102,511435,97,[ACK],229,
0,0.272558,10.162.56.102,47.100.45.27,97,512821,[ACK],514,
1386,0.272675,47.100.45.27,10.162.56.102,512821,97,[ACK],229,
1386,0.272814,47.100.45.27,10.162.56.102,514207,97,[ACK],229,
0,0.272828,10.162.56.102,47.100.45.27,97,515593,[ACK],514,
1386,0.272963,47.100.45.27,10.162.56.102,515593,97,[ACK],229,
1386,0.273245,47.100.45.27,10.162.56.102,516979,97,[ACK],229,
0,0.273258,10.162.56.102,47.100.45.27,97,518365,[ACK],514,
1386,0.2734,47.100.45.27,10.162.56.102,518365,97,[ACK],229,
1386,0.273661,47.100.45.27,10.162.56.102,519751,97,[ACK],229,
0,0.273673,10.162.56.102,47.100.45.27,97,521137,[ACK],514,
1386,0.273811,47.100.45.27,10.162.56.102,521137,97,[ACK],229,
